generation,max_fitness,avg_fitness,best_individual
206,413,392.867,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
207,413,394.1,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
208,413,394.733,1011101010101110000111010010111110011011011110001111111001110001010010110110101100011111000000111100
209,413,397.9,1011101010101110000111000010110110011011011110001111111001110001010010110110101100011111000000101100
210,415,398.467,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
211,415,398.433,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
212,415,395.267,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
213,415,392.467,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
214,415,392.367,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
215,415,395.533,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
216,415,396.367,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
217,415,396.1,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
218,415,394.5,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
219,415,394.6,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
220,415,393.633,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
221,415,396.833,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
222,415,394.633,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
223,415,393.3,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
224,415,394.033,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
225,415,392.967,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
226,415,392,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
227,415,391.5,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
228,415,394.833,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
229,415,391.6,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
230,415,390.567,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
231,415,389,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
232,415,391.3,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
233,415,388.8,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
234,415,391.233,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
235,415,391.833,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
236,415,387.833,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
237,415,388.067,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
238,415,389.933,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
239,415,388.433,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
240,415,388.133,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
241,415,389.633,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
242,415,389.133,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
243,415,389.9,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
244,415,391.3,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
245,415,393.667,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
246,415,390.3,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
247,415,391.233,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
248,415,393.567,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
249,415,392.333,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
250,415,392.5,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
251,415,391.133,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
252,415,391.4,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
253,415,393.267,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
254,415,393.033,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
255,415,393.5,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
256,415,391.5,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
257,415,392.9,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
258,415,391.767,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
259,415,389.067,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
260,415,391.367,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
261,415,391.7,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
262,415,395.467,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
263,415,394.833,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
264,415,393.567,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
265,415,392.2,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
266,415,394.2,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
267,415,394.4,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
268,415,391.933,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
269,415,390.7,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
270,415,391.133,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
271,415,392.367,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
272,415,391.9,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
273,415,391.167,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
274,415,391.033,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
275,415,391.1,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
276,415,390,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
277,415,392.567,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
278,415,393.767,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
279,415,391.6,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
280,415,391.7,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
281,415,393.3,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
282,415,393.433,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
283,415,389.233,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
284,415,391.433,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
285,415,392.333,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
286,415,390.033,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
287,415,391.7,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
288,415,391.8,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
289,415,391.867,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
290,415,391.5,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
291,415,390.133,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
292,415,391.5,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
293,415,392.733,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
294,415,391.767,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
295,415,392.033,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
296,415,394,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
297,415,393.9,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
298,415,394.467,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
299,415,395.6,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
300,415,396.7,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
301,415,396.5,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
302,415,397.933,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
303,415,394.033,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
304,415,396.167,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
305,415,393.1,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
306,415,390.833,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
307,415,389.567,1001101010101110000111000010110110011011011110001111110001110001000010110110101100011111000000101100
308,416,390.9,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
309,416,393.967,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
310,416,393.533,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
311,416,392.767,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
312,416,394.267,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
313,416,397.867,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
314,416,396.1,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
315,416,393.9,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
316,416,392.133,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
317,416,391.1,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
318,416,389.4,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
319,416,390.333,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
320,416,391.9,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
321,416,391.167,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
322,416,389.567,0011101000101111000110000010110110011011011110001111110001110001000100110111101100011111000000101100
